shard_id,flag_id,severity,entity,period,area,issue,impact,recommended_fix,source_id,status
15,FLAG-00010,high,920992.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00001,high,920007.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00002,high,920092.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00003,high,920121.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00004,high,920176.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00005,high,920190.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00006,high,920262.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00007,high,920433.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00008,high,920476.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00009,high,920656.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00010,high,920689.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00011,high,920950.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
16,FLAG-00012,high,920976.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00001,high,920000.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00002,high,920077.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00003,high,920288.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00004,high,920339.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00005,high,920346.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00006,high,920371.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00007,high,920394.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00008,high,920395.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00009,high,920475.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00010,high,920579.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00011,high,920982.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00012,high,920985.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
17,FLAG-00013,high,002211.SZ,2024-09-30,cash_flow,NET_CHANGE_MATCHES_CFO_CFI_CFF_WITH_SEPARATELY_REPORTED_FX,"Affected canonical facts (fx_cash_effect,net_change_cash) are audit-only and excluded from derived factors",Reconcile against the official filing during FMDL-3B-3; do not overwrite provider facts,MULTI_SOURCE,CONTROLLED_PROVIDER_INCONSISTENCY
18,FLAG-00001,blocker,603435.SH,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00002,high,920036.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00003,high,920045.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00004,high,920066.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00005,high,920083.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00006,high,920110.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00007,high,920158.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00008,high,920178.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00009,high,920247.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00010,high,920509.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
18,FLAG-00011,high,920726.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00001,blocker,688828.SH,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00002,high,920026.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00003,high,920124.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00004,high,920185.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00005,high,920191.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00006,high,920206.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00007,high,920378.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00008,high,920454.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00009,high,920556.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00010,high,920592.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
19,FLAG-00011,high,920839.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00001,high,920022.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00002,high,920058.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00003,high,920139.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00004,high,920146.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00005,high,920212.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00006,high,920419.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00007,high,920445.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00008,high,920469.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00009,high,920564.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00010,high,920566.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00011,high,920663.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00012,high,920748.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00013,high,920833.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00014,high,920906.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
20,FLAG-00015,high,920970.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00001,high,920116.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00002,high,920260.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00003,high,920263.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00004,high,920368.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00005,high,920403.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00006,high,920717.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00007,high,920855.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
21,FLAG-00008,high,920978.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00001,blocker,001237.SZ,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00002,blocker,688835.SH,ALL,statement_coverage,SELECTED_BUNDLE_OR_OFFICIAL_PIT_INCOMPLETE,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00003,high,920009.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00004,high,920033.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00005,high,920098.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00006,high,920107.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00007,high,920117.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00008,high,920118.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00009,high,920125.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00010,high,920351.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00011,high,920367.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
22,FLAG-00012,high,920779.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00001,high,920126.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00002,high,920220.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00003,high,920402.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
23,FLAG-00004,high,920436.BJ,ALL,statement_coverage,BSE_OFFICIAL_DOCUMENT_EXTRACTION_REQUIRED,No normalized decision-grade statement facts,BSE: implement CNINFO document extraction in FMDL-3B-2; other boards: retry/reconcile source routes,CNINFO_OFFICIAL_DISCLOSURE,CONTROLLED_QUARANTINE
